,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
5550,0,0,0,0,1,49,2,1,1,4,0,1,0,1225
8990,1,0,0,0,0,76,2,2,1,8,0,0,0,2425
1760,1,0,0,0,0,170,3,3,2,1,1,1,0,4850
6661,0,0,0,0,1,434,5,6,0,10,0,0,1,13629
9393,0,1,0,0,0,90,2,1,0,2,0,1,0,1380
9073,0,1,0,0,0,74,3,2,2,13,0,1,1,2702
1103,1,0,0,0,0,330,5,4,4,1,1,1,0,4600
10165,0,1,0,0,0,100,3,1,1,3,0,1,0,1820
4845,0,0,0,1,0,80,2,1,1,6,0,0,0,1498
5603,0,1,0,0,0,114,3,2,1,2,0,1,1,3650
3457,0,0,0,1,0,75,3,2,1,2,0,1,0,1180
6239,1,0,0,0,0,200,3,4,3,19,0,1,1,10747
9805,1,0,0,0,0,225,3,2,2,1,1,1,0,2300
10314,0,0,0,1,0,53,1,1,0,6,0,1,0,903
10072,0,1,0,0,0,42,1,1,1,1,0,1,1,3050
3026,1,0,0,0,0,101,2,2,1,12,0,1,0,2282
8625,1,0,0,0,0,136,3,4,3,2,0,1,0,4290
8997,0,0,0,0,1,70,2,2,1,3,0,1,0,1573
3693,1,0,0,0,0,94,3,2,2,12,0,0,0,8196
1034,0,0,1,0,0,120,2,2,0,8,0,1,1,12990
3921,0,0,1,0,0,55,1,1,0,1,1,1,1,1500
10282,1,0,0,0,0,126,4,2,2,4,0,1,0,3870
6724,1,0,0,0,0,65,1,1,0,1,0,0,1,3600
906,1,0,0,0,0,130,3,3,3,23,0,1,0,4090
8686,0,0,0,1,0,80,3,2,1,3,0,1,0,1630
6543,1,0,0,0,0,600,5,5,6,1,1,1,0,12750
3686,1,0,0,0,0,227,4,4,3,5,0,1,0,11100
9434,0,1,0,0,0,50,2,1,1,3,0,1,0,1168
8498,0,0,0,0,1,52,2,1,1,6,0,1,0,1370
4129,0,0,0,0,1,243,4,4,4,7,0,0,0,12800
10598,0,1,0,0,0,60,1,1,0,6,0,1,1,1690
7020,1,0,0,0,0,224,4,5,3,12,0,1,0,19000
2947,0,0,0,1,0,85,2,2,1,4,0,1,0,1985
5896,1,0,0,0,0,60,2,2,0,1,1,1,0,1818
3934,1,0,0,0,0,103,3,2,2,3,0,1,0,2824
7708,1,0,0,0,0,35,2,1,0,1,0,1,0,1480
2514,0,0,1,0,0,300,4,3,2,1,0,1,0,7000
6759,0,1,0,0,0,63,2,2,1,8,0,1,0,2460
10402,1,0,0,0,0,73,2,1,1,12,0,1,0,1930
1901,1,0,0,0,0,92,3,1,1,3,0,1,0,1940
2926,0,1,0,0,0,148,3,2,2,3,0,1,1,6190
1569,1,0,0,0,0,330,4,3,0,1,1,1,0,9800
5152,1,0,0,0,0,35,1,1,0,1,1,0,0,500
347,0,0,1,0,0,125,3,1,2,11,0,1,0,3917
1242,1,0,0,0,0,400,3,5,5,1,1,1,0,12500
3817,1,0,0,0,0,198,3,4,2,1,1,1,1,2500
10384,1,0,0,0,0,84,3,1,1,17,0,1,0,3010
3544,1,0,0,0,0,71,2,2,1,3,0,1,0,3530
2183,1,0,0,0,0,68,1,2,1,5,0,1,0,7040
3694,0,1,0,0,0,60,1,1,1,1,0,1,0,816
7296,0,0,0,0,1,110,3,3,2,3,0,1,1,2550
9324,0,1,0,0,0,75,2,1,0,2,0,1,0,1780
4031,0,0,0,0,1,502,4,3,4,1,1,1,0,6500
2680,1,0,0,0,0,140,3,3,2,1,1,1,0,3800
9315,1,0,0,0,0,50,2,2,1,6,0,1,1,3360
6587,0,0,1,0,0,78,3,3,1,2,0,1,0,3780
6535,0,0,1,0,0,168,3,2,0,1,0,1,0,4700
7516,1,0,0,0,0,220,3,3,3,1,1,1,1,2800
763,0,1,0,0,0,77,2,1,0,1,0,0,0,1130
7562,0,0,0,1,0,76,3,2,1,4,0,1,0,1497
2191,1,0,0,0,0,140,3,3,5,8,0,0,1,10000
9468,1,0,0,0,0,60,1,1,0,1,1,1,0,800
1222,0,0,0,1,0,650,4,6,4,1,1,1,0,13760
2684,1,0,0,0,0,100,3,2,1,5,0,1,0,2421
2134,1,0,0,0,0,470,4,6,3,1,1,1,0,7200
7229,1,0,0,0,0,115,3,2,1,9,0,1,1,7382
9345,1,0,0,0,0,95,2,2,0,1,0,1,1,2171
3011,1,0,0,0,0,253,4,5,3,16,0,1,0,6200
1575,1,0,0,0,0,267,3,6,6,1,1,1,0,4800
509,0,1,0,0,0,350,3,2,4,1,1,1,1,6522
3941,0,0,0,0,1,45,1,1,1,4,0,1,0,3307
10557,1,0,0,0,0,400,3,3,4,1,1,1,0,3650
1259,1,0,0,0,0,144,2,4,6,1,1,1,0,2196
4575,1,0,0,0,0,50,2,1,0,2,0,0,0,2000
6315,1,0,0,0,0,90,2,1,0,2,0,1,0,2772
8999,0,0,1,0,0,135,4,2,2,13,0,1,1,7789
711,0,0,1,0,0,214,3,3,3,4,0,1,0,17575
7466,1,0,0,0,0,120,3,2,1,18,0,1,0,6450
9973,0,0,0,0,1,30,1,1,0,1,0,0,0,1200
10476,0,1,0,0,0,600,5,7,5,1,1,1,0,7000
9516,1,0,0,0,0,299,4,5,4,8,0,1,0,9403
8538,0,0,0,1,0,75,2,2,1,3,0,1,0,3106
1372,1,0,0,0,0,240,2,3,1,3,0,1,1,8800
712,1,0,0,0,0,120,2,1,0,1,1,1,0,1500
2737,1,0,0,0,0,32,1,1,1,11,0,1,1,4522
2344,0,0,1,0,0,180,3,2,1,2,0,1,0,6800
6260,1,0,0,0,0,80,2,1,1,18,0,0,0,2050
2319,1,0,0,0,0,65,3,2,1,8,0,1,0,2850
8008,0,0,0,1,0,45,2,1,0,2,0,0,0,1250
1482,1,0,0,0,0,89,3,3,0,9,0,1,1,4540
3887,0,0,0,0,1,32,1,1,1,1,0,1,0,910
10362,1,0,0,0,0,25,1,1,0,1,1,0,1,1237
2929,0,0,1,0,0,85,3,2,1,17,0,1,0,5270
1794,1,0,0,0,0,58,2,1,2,10,0,1,0,1743
4421,1,0,0,0,0,90,1,1,1,1,0,1,0,1500
1821,1,0,0,0,0,140,2,1,0,1,1,1,0,1650
4874,0,0,1,0,0,140,2,3,2,7,0,1,0,8900
4024,0,0,0,0,1,200,4,2,2,2,0,1,0,5580
3942,0,0,1,0,0,45,2,1,0,15,0,1,0,1825
1741,1,0,0,0,0,50,1,1,1,20,0,0,1,6081
1658,1,0,0,0,0,182,4,4,2,10,0,1,0,8965
212,1,0,0,0,0,110,3,2,0,1,1,0,0,2900
3780,1,0,0,0,0,34,1,1,0,12,0,1,1,2970
4989,1,0,0,0,0,186,3,2,2,5,0,1,0,3673
323,1,0,0,0,0,42,1,1,1,27,0,1,0,5860
10075,0,0,0,0,1,160,3,3,2,2,0,1,0,1850
1097,0,0,0,0,1,68,2,1,1,11,0,1,0,900
9443,1,0,0,0,0,60,2,2,1,1,0,1,0,3376
1359,0,0,1,0,0,98,2,2,0,10,0,1,0,3832
334,0,1,0,0,0,37,1,1,1,2,0,1,0,3000
4084,1,0,0,0,0,95,2,2,1,1,1,1,0,2400
1613,0,0,0,1,0,150,3,2,1,1,1,1,0,1320
4438,1,0,0,0,0,200,3,3,1,5,0,1,0,4950
792,0,0,1,0,0,85,3,2,1,4,0,1,0,3050
233,1,0,0,0,0,50,1,1,1,4,0,1,1,3723
4503,1,0,0,0,0,300,3,4,1,1,1,1,0,4500
4782,0,0,1,0,0,207,4,3,1,5,0,1,0,5740
6550,1,0,0,0,0,220,4,4,5,3,0,0,1,6300
7603,1,0,0,0,0,40,1,1,1,1,0,0,1,2700
9322,0,0,1,0,0,180,3,3,1,4,0,1,1,8800
6515,0,0,0,0,1,400,3,2,1,1,1,1,0,1600
8461,1,0,0,0,0,67,2,1,1,3,0,0,0,3322
8718,0,0,0,1,0,33,1,1,0,11,0,0,0,890
5466,0,0,0,1,0,35,1,1,1,7,0,1,0,1492
3107,1,0,0,0,0,113,2,2,1,4,0,1,0,4000
10346,0,0,1,0,0,126,3,2,1,11,0,1,0,4858
5155,1,0,0,0,0,35,1,1,0,6,0,1,0,1885
4147,1,0,0,0,0,28,1,1,1,4,0,0,1,3613
871,1,0,0,0,0,51,1,1,0,11,0,1,1,5850
1263,0,0,0,0,1,70,2,1,2,1,0,1,0,1822
1618,0,1,0,0,0,42,1,1,0,6,0,0,0,1170
8218,0,0,0,0,1,85,3,2,2,3,0,0,0,2386
5572,0,0,1,0,0,150,3,3,0,6,0,0,0,6200
6071,1,0,0,0,0,33,1,1,1,18,0,0,1,5000
5403,1,0,0,0,0,300,3,3,2,11,0,1,1,10250
7584,1,0,0,0,0,52,1,1,1,15,0,0,1,6218
1220,0,0,0,0,1,30,1,1,1,1,0,1,1,1690
9500,1,0,0,0,0,47,1,1,0,4,0,0,0,1100
1765,1,0,0,0,0,147,3,2,2,4,0,1,1,4913
3400,1,0,0,0,0,58,2,3,2,1,1,0,0,2050
6282,1,0,0,0,0,35,1,1,0,1,1,1,0,700
7081,1,0,0,0,0,265,4,6,3,6,0,0,0,4900
1513,0,0,1,0,0,35,1,1,0,7,0,0,0,1550
3059,1,0,0,0,0,51,2,1,1,7,0,1,0,3327
2391,1,0,0,0,0,130,3,3,2,1,1,1,0,3100
7716,1,0,0,0,0,300,3,2,2,1,1,1,0,3210
9303,1,0,0,0,0,550,3,5,8,1,1,1,0,10000
8224,1,0,0,0,0,105,3,2,2,1,0,1,1,9344
4982,1,0,0,0,0,142,3,4,3,2,0,1,0,7200
2826,0,0,1,0,0,172,3,3,3,3,0,1,0,7000
2692,0,0,0,1,0,45,2,1,1,3,0,1,0,1162
9205,1,0,0,0,0,30,1,1,1,10,0,0,1,6300
2110,1,0,0,0,0,30,1,1,0,3,0,1,0,2080
8140,1,0,0,0,0,200,3,2,3,1,1,1,0,3600
10607,1,0,0,0,0,70,1,2,1,16,0,1,0,5144
2483,1,0,0,0,0,40,1,1,0,1,0,1,0,1190
8412,0,0,0,1,0,30,1,1,0,4,0,1,0,839
6747,0,0,0,0,1,100,3,3,1,4,0,1,1,3900
2935,0,1,0,0,0,78,2,2,0,7,0,1,0,1950
617,1,0,0,0,0,72,2,1,0,1,0,1,0,1884
3013,0,0,0,0,1,200,4,3,3,10,0,0,0,7012
4961,0,0,0,0,1,350,7,5,5,1,1,1,0,9000
7276,0,1,0,0,0,73,2,1,1,2,0,1,0,1413
745,1,0,0,0,0,80,2,2,1,1,1,0,0,1556
3065,1,0,0,0,0,208,4,4,3,1,0,1,1,10860
3090,0,1,0,0,0,76,2,2,0,2,0,1,0,2290
7803,0,0,0,1,0,45,1,1,0,7,0,0,0,1006
3870,0,0,0,0,1,110,2,3,0,2,0,1,0,3500
9481,0,0,0,0,1,120,4,3,2,1,0,1,0,3250
1336,0,0,0,1,0,52,1,1,1,17,0,1,1,2000
5502,1,0,0,0,0,90,1,2,2,13,0,0,1,9500
2574,0,0,0,1,0,42,1,1,1,9,0,1,0,1480
7472,0,0,0,1,0,46,1,1,0,6,0,1,0,1249
4772,1,0,0,0,0,237,3,5,3,8,0,1,1,7700
6821,0,0,1,0,0,67,1,1,1,11,0,1,0,1308
8247,1,0,0,0,0,300,5,6,6,1,1,1,0,9500
3428,1,0,0,0,0,345,2,3,2,4,0,0,0,15655
1313,1,0,0,0,0,40,1,1,1,5,0,1,0,2612
3139,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
9296,0,0,0,0,1,109,3,2,2,2,0,1,0,2200
5044,0,0,0,0,1,74,3,2,1,1,0,1,0,1450
10052,0,0,1,0,0,32,1,1,0,4,0,1,0,3700
10221,1,0,0,0,0,272,3,5,4,8,0,1,0,10900
4665,0,0,1,0,0,64,2,1,0,3,0,1,0,1110
653,0,0,1,0,0,280,3,2,2,10,0,1,1,11140
8663,0,0,1,0,0,50,2,1,0,9,0,1,1,2280
8126,0,0,1,0,0,50,1,1,1,2,0,1,0,2560
7707,0,0,0,0,1,400,4,4,4,1,1,1,0,4900
2847,0,0,0,0,1,100,3,1,1,1,1,1,0,1970
5465,1,0,0,0,0,142,3,4,3,2,0,1,0,6305
6942,1,0,0,0,0,80,3,1,1,8,0,1,1,3203
2592,1,0,0,0,0,78,2,1,2,9,0,1,1,5900
5974,1,0,0,0,0,132,3,2,3,1,1,1,0,2500
9828,1,0,0,0,0,35,1,1,0,1,1,0,0,1800
611,1,0,0,0,0,138,3,3,2,17,0,1,0,8170
4484,0,0,0,0,1,125,3,3,1,5,0,1,0,2845
2114,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
3210,1,0,0,0,0,298,4,5,4,1,0,0,0,9600
6366,1,0,0,0,0,400,4,3,3,1,1,1,0,8000
3207,0,0,0,0,1,165,3,2,4,2,0,1,1,3100
511,0,1,0,0,0,350,4,4,4,1,1,1,0,6000
5023,1,0,0,0,0,170,3,2,1,14,0,1,1,6200
2840,1,0,0,0,0,38,1,1,0,16,0,0,0,2189
6961,1,0,0,0,0,235,3,2,2,5,0,1,1,10850
9559,1,0,0,0,0,360,3,5,3,13,0,1,0,12800
7798,1,0,0,0,0,58,1,1,1,2,0,1,1,4300
9168,0,0,1,0,0,75,2,2,1,3,0,1,0,2484
7389,1,0,0,0,0,400,4,4,4,1,1,1,1,10000
6844,0,0,0,0,1,253,3,3,3,4,0,1,0,2726
3286,0,0,1,0,0,30,1,1,0,1,1,0,0,680
5527,0,0,1,0,0,250,3,2,1,7,0,1,0,8042
5306,1,0,0,0,0,215,3,4,4,6,0,1,0,8859
6608,1,0,0,0,0,35,1,1,0,1,1,1,0,1100
9840,0,0,0,1,0,48,1,1,0,4,0,0,0,1200
6101,0,0,0,0,1,465,7,7,2,1,1,1,1,15000
5165,0,0,1,0,0,90,3,1,0,2,0,1,0,1750
10594,1,0,0,0,0,160,3,4,4,1,1,0,0,2500
6478,1,0,0,0,0,200,2,2,1,10,0,1,1,12200
10597,1,0,0,0,0,66,2,1,1,10,0,0,1,4500
1109,0,0,1,0,0,250,4,4,0,1,0,1,0,7000
6597,0,0,1,0,0,75,4,1,0,2,0,1,0,3000
7430,0,1,0,0,0,47,1,1,1,2,0,0,0,1170
1038,1,0,0,0,0,108,3,3,2,3,0,1,0,6600
20,1,0,0,0,0,100,7,4,0,1,1,1,0,3800
5025,1,0,0,0,0,78,3,2,2,10,0,1,0,3050
10438,1,0,0,0,0,70,2,2,1,1,0,1,0,1280
4824,0,0,0,1,0,130,3,2,1,7,0,1,0,3500
8681,0,1,0,0,0,38,1,1,0,1,0,1,0,1150
934,1,0,0,0,0,37,1,1,0,1,0,1,0,1400
4574,0,1,0,0,0,75,3,2,1,5,0,1,0,1951
2406,0,0,0,0,1,20,1,1,1,1,1,1,1,1100
394,1,0,0,0,0,130,3,2,2,4,0,1,1,4300
3160,0,1,0,0,0,60,2,1,1,7,0,1,0,2220
1737,1,0,0,0,0,210,3,3,0,1,1,1,0,5500
2165,1,0,0,0,0,134,3,3,3,8,0,1,0,3805
561,1,0,0,0,0,200,4,4,6,1,1,1,0,4320
1162,0,1,0,0,0,72,2,2,2,6,0,1,0,2800
10388,1,0,0,0,0,269,4,4,5,21,0,1,1,16980
7150,1,0,0,0,0,530,4,6,4,11,0,1,0,6879
7298,1,0,0,0,0,34,1,1,1,1,0,0,1,2890
1527,0,0,0,0,1,96,3,1,1,1,1,0,0,1200
8368,0,0,1,0,0,25,1,1,0,4,0,1,1,2340
4264,1,0,0,0,0,250,2,1,0,1,1,1,0,1500
58,0,1,0,0,0,75,3,2,1,9,0,1,0,2140
3265,0,1,0,0,0,84,2,2,2,6,0,1,0,3857
5221,0,1,0,0,0,31,1,1,0,4,0,1,0,836
2291,1,0,0,0,0,65,2,2,1,12,0,0,1,6980
3884,1,0,0,0,0,108,3,3,2,1,1,1,0,2800
9738,1,0,0,0,0,250,3,3,2,7,0,1,0,16250
6887,1,0,0,0,0,88,3,2,2,11,0,1,1,7220
5064,1,0,0,0,0,525,5,4,4,1,1,1,0,8330
2855,1,0,0,0,0,188,1,3,2,10,0,0,0,9180
5506,1,0,0,0,0,400,2,5,4,1,1,1,0,6000
4417,1,0,0,0,0,360,4,5,4,1,1,0,1,10000
414,0,0,0,0,1,67,1,1,0,13,0,1,0,1225
10159,1,0,0,0,0,156,3,2,1,1,1,1,0,6400
8500,0,1,0,0,0,47,1,1,0,3,0,1,0,1100
3353,1,0,0,0,0,78,1,1,0,2,0,1,0,2942
2732,1,0,0,0,0,67,2,1,0,3,0,1,0,1685
4710,1,0,0,0,0,120,3,4,3,4,0,1,0,5740
2473,0,0,1,0,0,58,2,2,1,1,0,1,0,1951
7796,0,0,1,0,0,137,3,3,1,1,0,1,1,4080
6057,0,0,0,0,1,27,1,1,0,1,0,0,1,1167
9294,1,0,0,0,0,156,3,2,1,17,0,1,0,7000
5958,1,0,0,0,0,400,4,5,5,1,1,1,0,10000
2133,1,0,0,0,0,160,3,3,2,1,1,1,0,4200
1897,1,0,0,0,0,167,3,2,1,7,0,1,0,12637
6095,1,0,0,0,0,124,3,2,1,4,0,0,1,3820
5749,1,0,0,0,0,298,3,4,3,1,1,1,1,14700
7600,0,1,0,0,0,54,1,1,1,4,0,0,0,1500
2818,1,0,0,0,0,97,2,3,2,15,0,1,0,4068
8310,1,0,0,0,0,50,1,1,1,1,1,1,0,1100
6343,0,1,0,0,0,54,1,1,0,2,0,1,0,1400
1817,1,0,0,0,0,42,1,1,1,12,0,0,1,4212
1937,0,0,1,0,0,65,1,1,0,2,0,1,0,2150
4643,1,0,0,0,0,380,4,4,2,1,1,1,0,5500
2335,1,0,0,0,0,80,2,2,2,1,1,1,0,1750
2072,1,0,0,0,0,375,4,4,3,1,1,1,0,6400
1726,0,0,1,0,0,104,3,2,2,4,0,1,1,8549
1047,1,0,0,0,0,121,2,3,1,20,0,1,0,3385
4220,0,1,0,0,0,44,1,1,1,2,0,1,0,1200
8724,0,1,0,0,0,171,2,2,1,2,0,1,0,3200
2320,1,0,0,0,0,820,4,6,6,1,1,1,0,12500
8751,0,0,0,0,1,192,4,3,3,2,0,1,1,2812
3677,1,0,0,0,0,130,3,3,2,7,0,1,0,4700
766,1,0,0,0,0,240,3,4,3,9,0,1,0,7900
1144,0,0,1,0,0,100,2,3,0,1,0,1,0,1700
3520,0,0,0,1,0,292,4,4,3,13,0,1,0,5400
2273,1,0,0,0,0,45,1,1,1,8,0,1,0,2494
7093,1,0,0,0,0,80,1,2,0,6,0,0,0,5074
4867,0,0,0,0,1,80,2,2,2,19,0,0,0,5450
6120,1,0,0,0,0,217,3,4,4,17,0,1,1,16900
9523,1,0,0,0,0,230,3,6,5,18,0,1,1,13250
7058,0,1,0,0,0,101,3,2,1,3,0,1,0,3530
1989,1,0,0,0,0,20,1,1,0,1,1,0,0,790
2862,0,0,1,0,0,320,3,6,3,9,0,1,0,8490
5955,0,0,0,0,1,66,2,1,1,1,0,0,0,1900
828,1,0,0,0,0,160,3,2,4,1,1,0,0,3500
7475,1,0,0,0,0,171,3,3,4,5,0,0,0,11189
1672,1,0,0,0,0,101,3,4,2,5,0,1,0,4420
3379,0,1,0,0,0,140,3,4,2,12,0,1,0,5480
10246,0,0,0,0,1,400,6,5,5,1,1,1,0,7500
3448,0,0,1,0,0,100,3,1,0,12,0,1,0,4766
3290,1,0,0,0,0,400,4,5,4,13,0,1,1,9700
2275,1,0,0,0,0,300,3,3,8,1,1,1,0,4675
5928,0,1,0,0,0,77,2,2,2,3,0,1,0,2950
4999,1,0,0,0,0,225,3,3,4,6,0,1,1,11860
2045,1,0,0,0,0,35,1,1,0,5,0,1,1,2220
8738,1,0,0,0,0,96,3,3,0,6,0,1,0,4042
4397,1,0,0,0,0,75,3,1,1,1,1,1,0,2470
4447,1,0,0,0,0,350,5,5,3,1,1,0,1,12880
1295,0,0,0,1,0,84,2,1,1,7,0,1,0,1690
5998,1,0,0,0,0,330,4,2,8,1,1,0,0,4000
591,1,0,0,0,0,275,4,5,4,1,0,1,0,13900
221,1,0,0,0,0,145,3,3,2,1,0,1,1,6888
6298,1,0,0,0,0,100,3,4,2,6,0,0,0,4380
6480,0,0,0,0,1,90,3,2,1,2,0,0,0,1900
5092,1,0,0,0,0,300,3,4,6,1,1,1,0,3200
858,1,0,0,0,0,30,1,1,1,5,0,0,0,2910
10366,1,0,0,0,0,72,2,1,1,3,0,1,0,2062
6348,0,0,1,0,0,28,1,1,0,1,0,1,0,2320
8957,1,0,0,0,0,438,5,6,5,1,1,0,0,12000
841,1,0,0,0,0,164,3,3,1,3,0,1,1,10795
4347,0,1,0,0,0,36,1,1,0,6,0,0,0,1005
3118,1,0,0,0,0,92,3,2,2,1,1,0,0,2350
8276,0,0,0,1,0,115,3,2,2,15,0,1,0,3708
994,1,0,0,0,0,270,4,3,3,2,0,1,0,10760
4392,0,1,0,0,0,83,2,2,2,3,0,1,0,2240
1554,1,0,0,0,0,25,1,1,0,2,0,1,0,1435
3378,0,0,1,0,0,85,2,2,1,12,0,1,1,12499
2954,0,0,1,0,0,29,1,1,0,12,0,1,1,2350
4609,0,0,0,0,1,32,1,1,0,1,1,0,1,1850
8003,1,0,0,0,0,450,3,4,2,3,0,1,0,19187
2874,0,1,0,0,0,119,3,1,0,3,0,1,0,2660
3538,1,0,0,0,0,66,1,1,1,1,0,1,1,3150
5526,0,1,0,0,0,71,2,1,0,1,0,1,0,1320
7782,1,0,0,0,0,129,3,2,2,6,0,1,0,4180
5236,1,0,0,0,0,193,3,3,3,1,0,0,0,9600
7477,0,0,0,0,1,118,3,2,0,1,0,0,0,1850
3045,1,0,0,0,0,50,1,1,0,12,0,1,1,2301
5932,1,0,0,0,0,35,1,1,0,6,0,1,0,1280
2233,0,0,1,0,0,35,1,1,0,10,0,0,0,1698
4848,0,0,0,1,0,70,1,1,2,1,1,1,0,1450
400,0,1,0,0,0,90,2,1,1,2,0,1,0,1505
3522,1,0,0,0,0,327,5,4,5,1,1,1,0,11000
3688,1,0,0,0,0,288,4,5,4,7,0,1,0,9600
5106,1,0,0,0,0,37,1,1,1,21,0,1,0,4541
5620,0,1,0,0,0,76,2,2,2,3,0,1,0,2300
7348,0,0,1,0,0,115,2,2,1,5,0,0,1,11000
7517,0,0,1,0,0,82,2,2,1,5,0,1,0,2820
59,1,0,0,0,0,194,3,4,3,1,1,1,0,4000
7284,0,1,0,0,0,90,3,2,1,12,0,1,0,1980
9627,0,1,0,0,0,92,2,2,1,8,0,0,1,2700
3834,0,0,0,0,1,90,2,1,0,1,1,1,0,1320
10155,1,0,0,0,0,90,3,2,1,2,0,1,0,2945
1328,1,0,0,0,0,137,2,2,1,1,1,0,0,4600
2762,1,0,0,0,0,120,4,4,1,1,1,1,0,4500
3082,0,0,1,0,0,300,4,4,3,3,0,1,0,6800
8157,1,0,0,0,0,35,1,1,0,4,0,1,0,2020
8029,0,0,0,1,0,52,2,1,1,4,0,1,1,2120
1550,0,1,0,0,0,32,1,1,0,1,1,1,1,980
1009,0,0,1,0,0,55,1,2,1,2,0,1,0,1850
1612,0,1,0,0,0,240,4,4,2,1,1,1,0,5000
8631,1,0,0,0,0,178,2,1,1,9,0,0,0,6340
6741,1,0,0,0,0,60,1,1,0,2,0,1,0,1270
648,1,0,0,0,0,46,1,1,1,9,0,1,0,2700
879,1,0,0,0,0,40,1,1,1,14,0,1,0,3557
5065,1,0,0,0,0,226,4,4,4,2,0,1,0,5850
2303,1,0,0,0,0,64,2,2,2,25,0,0,0,4365
6094,0,0,0,1,0,23,1,1,0,1,1,0,1,990
9080,0,1,0,0,0,48,1,1,1,5,0,1,1,1340
550,0,1,0,0,0,106,3,3,1,7,0,1,0,3150
7908,1,0,0,0,0,306,4,3,4,12,0,0,0,8771
3047,0,0,1,0,0,95,3,1,0,2,0,1,0,3528
2957,1,0,0,0,0,130,3,3,3,1,1,1,0,4000
4894,1,0,0,0,0,90,3,1,1,2,0,0,0,3000
211,0,0,0,0,1,180,4,2,2,1,1,1,0,1800
9379,0,0,0,0,1,90,3,2,1,3,0,1,0,2300
10082,0,0,0,0,1,200,4,3,2,1,1,1,0,15000
8593,1,0,0,0,0,57,1,1,0,8,0,1,1,6300
3933,0,0,0,0,1,50,2,1,1,5,0,1,0,1029
9930,1,0,0,0,0,60,3,1,0,3,0,1,0,2250
1438,1,0,0,0,0,81,2,1,1,3,0,0,0,3520
6505,0,0,0,1,0,50,1,1,0,4,0,1,0,938
5239,1,0,0,0,0,167,3,1,0,1,1,1,0,1500
696,1,0,0,0,0,180,3,1,0,1,1,1,0,2500
7443,0,1,0,0,0,105,4,2,1,3,0,1,0,2705
6231,0,1,0,0,0,58,2,1,0,2,0,1,0,1049
10670,1,0,0,0,0,165,3,3,2,2,0,1,1,3860
6037,1,0,0,0,0,40,1,1,0,1,1,0,0,1010
1314,1,0,0,0,0,148,3,3,0,6,0,1,0,4456
5402,0,0,0,0,1,180,4,3,2,8,0,1,0,4230
3123,0,0,1,0,0,70,2,2,0,3,0,1,0,3265
4860,0,1,0,0,0,100,2,3,2,3,0,1,1,2950
12,1,0,0,0,0,36,1,1,0,11,0,1,0,2459
7882,1,0,0,0,0,92,3,1,0,1,0,0,1,1850
7396,0,1,0,0,0,50,2,1,1,1,0,1,0,1540
1346,0,0,0,0,1,45,1,1,0,1,1,1,0,1100
9254,0,1,0,0,0,102,2,1,0,3,0,1,0,2007
453,1,0,0,0,0,136,3,2,1,10,0,0,1,7800
5007,1,0,0,0,0,54,1,1,1,13,0,0,1,5679
3721,0,0,0,0,1,42,1,1,1,15,0,0,0,3100
5050,0,0,1,0,0,230,4,2,2,1,0,1,1,17000
9340,0,0,1,0,0,90,2,2,0,4,0,1,0,1735
7457,1,0,0,0,0,200,3,3,4,5,0,1,0,5180
37,0,0,0,0,1,80,3,2,1,1,1,1,0,11000
1043,0,0,0,1,0,125,2,1,0,4,0,1,0,1628
5277,1,0,0,0,0,28,1,1,0,5,0,1,1,2019
940,1,0,0,0,0,300,3,2,0,1,1,1,1,8300
6083,0,0,1,0,0,80,2,2,1,8,0,1,0,3260
6192,1,0,0,0,0,40,1,1,0,1,1,0,0,2040
10260,1,0,0,0,0,127,3,2,2,9,0,1,0,5500
538,0,0,0,0,1,428,5,5,4,1,1,1,1,9600
4250,1,0,0,0,0,48,2,1,1,3,0,1,0,2170
2614,0,0,1,0,0,80,2,2,2,12,0,1,0,1835
1400,1,0,0,0,0,40,1,1,0,1,0,1,1,2440
8062,0,0,1,0,0,30,1,1,1,2,0,1,0,1420
2766,1,0,0,0,0,325,5,5,4,1,1,1,0,6000
2267,1,0,0,0,0,244,4,3,4,2,0,1,0,10460
9265,1,0,0,0,0,78,2,2,1,2,0,1,0,3310
6387,1,0,0,0,0,49,1,1,1,5,0,1,0,2884
2470,1,0,0,0,0,150,3,2,5,1,1,1,0,2100
9984,1,0,0,0,0,34,1,1,1,14,0,1,0,3297
3328,0,0,0,0,1,150,4,1,3,4,0,1,1,5950
7352,1,0,0,0,0,208,4,5,2,2,0,1,0,9900
4649,1,0,0,0,0,262,3,5,3,4,0,1,0,7655
4335,1,0,0,0,0,38,1,1,1,2,0,1,0,1710
2846,1,0,0,0,0,556,6,7,4,1,1,1,0,7500
7660,0,1,0,0,0,56,2,1,0,4,0,1,0,937
4064,0,0,1,0,0,40,1,1,0,2,0,1,0,2359
7465,1,0,0,0,0,35,1,1,1,5,0,0,1,1670
9837,1,0,0,0,0,108,3,2,2,6,0,1,0,6800
4302,1,0,0,0,0,45,1,1,1,1,0,0,1,8520
9127,0,0,1,0,0,140,3,1,1,3,0,1,0,5290
8298,1,0,0,0,0,678,5,6,4,1,1,1,0,15000
1739,1,0,0,0,0,213,4,6,4,1,0,1,1,11700
