,São Paulo,Porto Alegre,Rio de Janeiro,Campinas,Belo Horizonte,area,rooms,bathroom,parking spaces,floor,isHouse,animal,furniture,y con + alu
4591,0,1,0,0,0,40,1,1,0,2,0,1,1,1630
4944,1,0,0,0,0,230,4,3,2,2,0,1,0,13200
165,0,1,0,0,0,44,1,1,1,2,0,1,1,1750
656,1,0,0,0,0,84,3,2,2,8,0,0,0,3040
2649,1,0,0,0,0,40,1,1,1,2,0,0,0,1305
4294,0,0,0,0,1,20,1,1,0,1,0,0,0,500
8343,1,0,0,0,0,820,4,4,5,1,1,1,0,7225
3758,1,0,0,0,0,380,3,3,4,1,1,1,1,4200
5327,0,0,0,0,1,28,1,1,1,1,1,0,1,1650
393,0,1,0,0,0,43,1,1,0,4,0,0,1,2390
2658,1,0,0,0,0,100,3,2,4,1,1,1,0,3880
80,1,0,0,0,0,164,4,4,3,1,0,1,0,7840
7581,1,0,0,0,0,150,3,3,2,3,0,1,0,5877
7988,0,0,0,1,0,150,3,4,2,9,0,1,0,4600
1485,0,0,0,1,0,60,3,2,0,2,0,1,0,2712
6116,1,0,0,0,0,213,4,5,4,18,0,1,0,13800
8370,1,0,0,0,0,36,1,1,1,8,0,1,1,4000
6034,1,0,0,0,0,60,2,2,0,1,1,1,0,1300
843,0,1,0,0,0,78,3,2,1,4,0,1,0,3250
10474,0,0,0,0,1,63,2,1,1,4,0,0,0,1030
2275,1,0,0,0,0,300,3,3,8,1,1,1,0,4675
7274,0,0,0,0,1,80,2,3,2,5,0,1,0,3780
10503,1,0,0,0,0,78,3,1,2,7,0,1,0,4500
9954,0,0,0,0,1,51,3,1,1,2,0,1,0,1170
7180,1,0,0,0,0,32,1,1,0,5,0,1,0,2401
7914,1,0,0,0,0,113,1,1,2,9,0,1,1,7050
789,1,0,0,0,0,115,3,3,2,5,0,0,0,5890
1587,1,0,0,0,0,30,1,1,0,2,0,0,0,2154
7856,1,0,0,0,0,188,3,4,3,1,0,1,0,7600
6358,1,0,0,0,0,37,1,1,0,4,0,1,1,3050
10652,1,0,0,0,0,125,2,1,1,1,1,1,0,1490
2508,0,0,0,1,0,50,2,1,0,2,0,0,0,1216
9383,1,0,0,0,0,70,2,1,1,9,0,1,1,3728
9306,0,0,0,0,1,65,2,1,1,3,0,1,0,1666
7331,0,0,0,0,1,45,1,1,1,4,0,1,1,2200
8463,1,0,0,0,0,465,5,5,2,1,1,1,1,8960
6251,0,0,1,0,0,46,2,1,0,9,0,0,0,1370
5055,0,1,0,0,0,65,2,1,0,3,0,1,0,1125
1479,0,1,0,0,0,62,2,1,1,6,0,0,0,1781
2764,0,0,1,0,0,140,3,2,1,22,0,0,0,3732
1625,0,0,0,0,1,260,4,5,4,5,0,1,0,17405
7904,0,0,1,0,0,98,3,2,0,13,0,1,0,4430
4939,1,0,0,0,0,51,1,2,1,3,0,0,1,3162
5879,1,0,0,0,0,100,3,2,1,1,0,1,0,2479
9480,0,0,0,0,1,400,4,3,3,1,1,0,0,7000
359,1,0,0,0,0,330,4,5,4,13,0,1,0,12870
7252,0,1,0,0,0,109,3,2,1,7,0,1,0,3072
3194,1,0,0,0,0,250,3,2,1,2,0,1,0,11700
9061,1,0,0,0,0,33,2,1,0,6,0,1,0,2200
401,1,0,0,0,0,190,3,4,4,1,1,1,0,5000
7689,1,0,0,0,0,110,2,2,2,12,0,1,0,5771
6751,0,0,0,1,0,55,2,1,1,1,1,1,0,1130
4538,1,0,0,0,0,125,3,3,1,9,0,1,0,2674
3279,1,0,0,0,0,55,1,1,1,10,0,1,1,2370
10467,1,0,0,0,0,348,4,4,1,15,0,1,1,9689
3308,1,0,0,0,0,58,2,1,1,2,0,1,0,1270
2052,0,0,1,0,0,42,1,1,0,12,0,1,1,2900
6776,1,0,0,0,0,260,4,4,4,8,0,1,0,13150
8772,1,0,0,0,0,31,1,1,0,1,0,1,1,3450
534,0,0,0,0,1,548,4,7,6,17,0,1,0,20905
2997,1,0,0,0,0,45,2,1,0,2,0,1,0,960
2107,0,0,0,1,0,114,3,2,1,4,0,1,0,2367
4440,0,0,1,0,0,155,4,3,1,3,0,0,1,10050
7516,1,0,0,0,0,220,3,3,3,1,1,1,1,2800
402,0,0,0,1,0,181,2,1,2,1,1,1,0,1400
10463,1,0,0,0,0,150,2,2,2,1,1,1,0,2640
10622,1,0,0,0,0,250,3,3,3,1,1,1,0,4600
1686,0,0,1,0,0,72,2,2,1,5,0,1,0,1700
7031,1,0,0,0,0,132,2,2,0,1,0,1,1,3878
6829,1,0,0,0,0,350,3,4,4,1,1,1,1,15000
9919,1,0,0,0,0,67,1,1,1,1,0,1,0,3879
4059,1,0,0,0,0,72,2,1,1,11,0,1,0,3150
7023,0,0,1,0,0,150,3,2,1,12,0,1,1,5300
5854,1,0,0,0,0,88,2,2,3,20,0,1,1,6514
9734,0,0,1,0,0,50,1,1,0,8,0,0,1,4150
1987,1,0,0,0,0,140,3,3,2,3,0,1,0,8400
470,0,1,0,0,0,61,2,2,2,11,0,1,0,2945
3543,1,0,0,0,0,37,1,1,0,12,0,0,0,3246
4970,0,0,1,0,0,55,2,1,1,9,0,0,0,2300
2672,0,0,0,1,0,52,1,1,1,8,0,0,1,3300
353,1,0,0,0,0,120,2,3,0,2,0,1,0,4204
4634,0,0,0,0,1,156,7,2,1,3,0,1,0,2550
888,0,0,0,0,1,37,1,1,1,7,0,0,0,2425
7017,0,1,0,0,0,55,1,1,1,6,0,1,0,1385
7999,1,0,0,0,0,20,1,1,0,1,1,1,1,2402
10028,0,0,0,1,0,55,2,1,1,1,0,1,0,1110
5043,1,0,0,0,0,70,2,2,2,1,0,1,1,6858
10154,1,0,0,0,0,330,5,3,6,1,1,1,0,10500
6212,1,0,0,0,0,46,1,1,0,3,0,1,0,1700
749,1,0,0,0,0,172,3,4,3,5,0,1,0,10650
2341,0,1,0,0,0,50,2,1,0,1,1,1,0,800
7269,0,1,0,0,0,28,1,1,0,2,0,1,0,1034
6340,0,0,0,0,1,120,3,2,2,1,0,0,0,2018
9490,1,0,0,0,0,291,4,3,2,1,0,1,0,8000
8805,1,0,0,0,0,171,4,4,4,1,0,1,0,12310
1883,1,0,0,0,0,110,3,2,3,1,1,1,0,2600
5552,1,0,0,0,0,110,2,3,3,1,1,1,0,2200
2829,1,0,0,0,0,432,5,7,6,21,0,1,0,18208
6384,1,0,0,0,0,250,3,2,8,1,1,1,0,10000
5608,1,0,0,0,0,91,2,3,2,5,0,0,0,11865
8313,0,0,1,0,0,83,2,3,2,4,0,1,1,9850
10171,0,0,1,0,0,280,4,4,2,3,0,1,0,12339
9036,1,0,0,0,0,392,4,4,4,1,1,1,0,10000
3672,0,0,1,0,0,70,2,2,1,6,0,0,0,3041
647,1,0,0,0,0,67,3,2,1,10,0,0,0,2056
1147,1,0,0,0,0,330,3,3,5,1,1,1,0,8500
6777,0,0,1,0,0,350,3,2,3,1,1,1,0,15000
3469,0,0,0,0,1,195,4,2,2,1,1,1,0,3400
2905,1,0,0,0,0,25,1,1,0,23,0,1,0,2632
5590,1,0,0,0,0,75,2,3,2,6,0,0,0,2999
7750,0,1,0,0,0,102,2,1,0,4,0,1,0,1670
9502,0,0,1,0,0,55,1,1,0,7,0,0,0,3205
2818,1,0,0,0,0,97,2,3,2,15,0,1,0,4068
6269,0,0,1,0,0,333,5,4,3,5,0,1,0,9100
7900,0,0,1,0,0,40,1,1,0,2,0,1,1,3400
10400,0,0,1,0,0,120,3,2,1,2,0,1,1,5513
8532,0,1,0,0,0,127,3,3,0,5,0,1,0,2420
270,1,0,0,0,0,155,3,2,3,4,0,1,1,14300
10470,0,0,0,1,0,60,3,1,1,5,0,0,0,2400
7440,0,0,1,0,0,82,2,2,1,1,0,1,1,2950
1957,1,0,0,0,0,40,1,1,1,12,0,1,1,2160
2095,1,0,0,0,0,45,1,1,0,22,0,0,0,1365
1028,0,0,1,0,0,35,1,1,0,1,1,1,0,750
9605,1,0,0,0,0,53,2,1,1,8,0,1,0,1650
8998,1,0,0,0,0,460,7,5,5,1,1,1,1,9001
7107,0,0,0,0,1,133,3,2,3,1,0,0,0,2906
4842,0,0,0,0,1,70,3,2,1,4,0,1,0,1970
6290,1,0,0,0,0,60,3,1,1,15,0,1,1,2756
7558,1,0,0,0,0,269,4,3,4,8,0,1,0,7300
2967,0,1,0,0,0,70,2,2,1,2,0,1,0,2600
1076,1,0,0,0,0,39,1,1,1,11,0,1,1,2890
10424,1,0,0,0,0,35,1,1,0,1,0,1,0,1660
2281,0,0,1,0,0,300,4,4,2,3,0,1,0,16850
1155,1,0,0,0,0,80,2,1,0,1,1,1,0,1439
10279,1,0,0,0,0,43,1,1,0,11,0,1,0,2440
4995,1,0,0,0,0,260,4,2,2,3,0,1,0,7715
2959,0,0,0,0,1,45,1,1,1,6,0,1,0,3657
4462,1,0,0,0,0,65,1,1,1,9,0,0,0,3500
7043,1,0,0,0,0,100,3,2,2,1,1,1,1,4120
9711,1,0,0,0,0,150,4,2,2,1,1,1,0,3100
7101,0,0,0,1,0,48,2,1,1,4,0,1,0,1093
8032,0,0,1,0,0,64,3,2,0,10,0,1,0,2000
2314,1,0,0,0,0,215,4,4,2,10,0,0,0,7950
8220,1,0,0,0,0,100,2,1,1,1,1,0,0,1450
10458,1,0,0,0,0,75,2,1,1,1,1,1,0,2450
7131,1,0,0,0,0,45,1,2,0,1,0,1,0,1430
8884,0,1,0,0,0,52,1,1,0,10,0,1,0,1030
7892,0,0,0,0,1,88,3,1,1,2,0,1,0,1539
4623,0,1,0,0,0,194,2,3,0,3,0,1,0,4010
4522,0,1,0,0,0,38,1,1,0,1,0,0,1,1900
9382,1,0,0,0,0,35,1,1,1,1,0,0,1,3930
1378,0,1,0,0,0,199,3,4,3,7,0,1,1,9650
5305,0,0,0,1,0,50,1,1,0,2,0,1,0,1023
8341,0,0,0,1,0,51,1,1,1,1,0,1,0,1490
2747,0,0,0,0,1,800,4,4,3,1,1,1,0,8000
7064,1,0,0,0,0,110,4,5,3,1,1,1,0,3900
76,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
10620,0,0,1,0,0,400,4,4,2,1,1,1,0,17000
5999,1,0,0,0,0,251,3,2,2,1,1,1,0,3400
3668,1,0,0,0,0,300,4,6,6,17,0,1,0,21300
5780,1,0,0,0,0,252,4,5,5,18,0,1,1,15600
5388,1,0,0,0,0,242,3,4,3,1,0,1,1,9100
8319,0,1,0,0,0,238,3,3,3,2,0,1,1,4880
8557,0,0,1,0,0,180,4,3,1,5,0,0,0,5683
472,1,0,0,0,0,480,5,6,3,1,1,1,0,5000
10242,0,0,0,1,0,235,4,4,3,13,0,1,0,8950
9337,0,1,0,0,0,30,1,1,0,16,0,0,1,1750
5171,1,0,0,0,0,150,3,4,3,18,0,0,1,9700
6511,1,0,0,0,0,49,2,1,1,5,0,1,0,2000
8923,0,0,1,0,0,45,1,1,0,8,0,1,1,5590
7423,1,0,0,0,0,20,1,1,0,3,0,0,1,3292
10530,0,0,0,0,1,230,3,4,4,17,0,1,1,16410
3218,0,0,1,0,0,90,3,1,0,4,0,1,0,3170
6402,0,1,0,0,0,100,4,2,1,2,0,1,0,2570
9864,0,0,0,1,0,270,4,5,0,1,1,0,0,5500
8279,1,0,0,0,0,30,1,1,0,1,0,0,0,1459
6169,1,0,0,0,0,103,3,3,2,3,0,1,1,7810
10687,0,1,0,0,0,63,2,1,1,5,0,0,1,1880
6002,0,1,0,0,0,180,3,2,1,3,0,0,0,3300
6808,1,0,0,0,0,120,3,2,2,1,1,1,0,4800
718,1,0,0,0,0,500,4,7,3,1,1,1,0,15000
6689,0,1,0,0,0,243,3,5,1,2,0,1,0,7344
3220,1,0,0,0,0,260,4,3,4,1,0,1,1,6780
6582,1,0,0,0,0,50,2,1,0,1,1,1,0,1200
2186,0,0,1,0,0,104,3,1,0,6,0,1,0,4284
9591,0,0,0,0,1,159,3,3,3,7,0,1,1,9100
2518,0,0,0,1,0,57,1,2,1,12,0,0,0,1310
7987,1,0,0,0,0,20,1,1,0,3,0,1,1,2402
10059,1,0,0,0,0,32,1,1,0,6,0,1,0,1950
6457,0,0,0,0,1,520,3,3,4,20,0,0,0,14224
498,1,0,0,0,0,190,3,3,2,5,0,1,0,5060
191,1,0,0,0,0,280,4,4,1,1,0,1,1,11000
7112,1,0,0,0,0,179,3,3,3,12,0,1,1,5000
4469,0,0,1,0,0,131,2,1,0,6,0,1,0,1390
5041,1,0,0,0,0,323,5,5,3,1,1,1,0,4800
4437,0,0,0,1,0,70,2,1,1,7,0,1,0,2000
8571,0,1,0,0,0,82,2,2,2,6,0,1,0,3080
9263,1,0,0,0,0,61,3,2,0,1,1,1,0,1900
7200,0,1,0,0,0,124,3,3,1,7,0,1,0,2912
8179,1,0,0,0,0,55,2,1,1,7,0,0,0,4284
6664,1,0,0,0,0,280,5,5,2,1,0,1,1,17124
7645,0,0,0,0,1,659,5,4,6,1,1,1,0,11000
1194,1,0,0,0,0,288,3,3,3,1,1,1,0,12000
4649,1,0,0,0,0,262,3,5,3,4,0,1,0,7655
9035,1,0,0,0,0,250,5,2,6,1,1,1,0,9000
1504,0,1,0,0,0,981,3,2,4,1,1,1,1,7000
6250,0,1,0,0,0,170,3,2,0,3,0,1,1,2750
9788,0,0,0,1,0,188,2,3,8,1,1,1,0,2930
7076,1,0,0,0,0,310,5,2,2,15,0,1,0,7800
8956,0,1,0,0,0,180,3,3,2,3,0,1,0,3100
7795,0,0,1,0,0,105,3,2,1,6,0,1,0,5081
10170,1,0,0,0,0,86,2,1,1,12,0,1,0,4007
10214,0,1,0,0,0,60,2,1,1,4,0,1,0,1150
4766,1,0,0,0,0,90,2,1,0,1,0,1,0,2245
5793,0,0,1,0,0,169,3,2,1,7,0,1,0,4000
7491,0,0,1,0,0,120,2,3,2,10,0,1,0,3274
640,0,0,0,0,1,1000,5,7,8,1,1,1,0,14980
5112,0,0,1,0,0,55,2,2,1,13,0,1,0,1830
7143,0,0,0,1,0,64,1,2,1,11,0,0,0,2470
7794,1,0,0,0,0,500,2,2,1,1,1,1,0,2269
6334,0,0,0,1,0,84,3,1,1,3,0,1,0,2150
3871,0,0,0,1,0,89,3,2,2,5,0,1,0,2797
1288,1,0,0,0,0,22,1,1,0,5,0,1,0,2023
5524,0,0,0,0,1,68,3,2,1,1,0,1,1,2610
5609,0,0,1,0,0,70,2,2,1,2,0,1,0,1650
2786,0,0,1,0,0,40,1,1,1,20,0,0,0,1960
9810,0,0,0,1,0,75,2,2,1,11,0,1,0,1689
8927,1,0,0,0,0,150,3,3,2,20,0,0,0,6300
10638,1,0,0,0,0,120,2,2,2,11,0,1,0,6200
1717,1,0,0,0,0,168,3,2,2,1,1,1,0,2500
1095,1,0,0,0,0,49,2,1,1,18,0,1,1,2370
6178,0,0,0,0,1,24,1,1,1,7,0,0,0,1357
10308,1,0,0,0,0,44,1,1,1,3,0,1,0,4010
3290,1,0,0,0,0,400,4,5,4,13,0,1,1,9700
1940,1,0,0,0,0,32,1,1,1,13,0,0,1,4011
3435,1,0,0,0,0,157,3,3,1,5,0,1,0,5825
6670,0,1,0,0,0,40,1,1,0,2,0,1,1,1270
5320,0,1,0,0,0,74,3,1,1,1,0,1,0,1470
2685,1,0,0,0,0,122,2,2,2,10,0,1,0,5711
5586,0,0,0,0,1,60,1,1,1,8,0,1,1,1792
9374,1,0,0,0,0,55,2,1,0,1,1,1,0,1600
6922,0,0,0,0,1,165,3,3,3,1,1,1,0,3000
1647,0,1,0,0,0,60,2,1,0,2,0,1,0,1250
8618,1,0,0,0,0,85,2,3,1,14,0,1,0,4009
6917,1,0,0,0,0,125,3,4,5,1,1,1,0,10000
10414,1,0,0,0,0,70,2,1,1,16,0,0,0,3560
388,0,0,1,0,0,110,3,1,1,1,0,1,0,5557
274,1,0,0,0,0,120,2,2,2,22,0,0,1,4900
3455,0,0,0,0,1,53,3,1,0,4,0,1,0,1230
5976,1,0,0,0,0,600,4,6,6,1,1,1,0,12000
6890,0,0,0,1,0,45,1,1,1,15,0,1,0,1533
4747,0,1,0,0,0,94,1,1,1,2,0,1,0,5500
3859,1,0,0,0,0,54,2,2,2,5,0,1,0,3091
7336,1,0,0,0,0,180,3,2,1,23,0,1,0,8850
3204,0,1,0,0,0,78,2,1,0,3,0,1,0,1660
3073,0,1,0,0,0,90,2,1,0,2,0,1,0,1150
3000,0,0,0,1,0,51,2,1,2,13,0,0,0,2307
3343,0,0,0,1,0,50,1,1,0,2,0,1,0,1530
8518,1,0,0,0,0,443,5,5,4,3,0,1,1,11172
10420,1,0,0,0,0,223,3,4,3,1,1,1,0,7642
155,1,0,0,0,0,65,2,2,2,7,0,1,1,5037
1360,1,0,0,0,0,260,4,5,2,1,0,1,1,10600
4876,0,0,0,0,1,162,3,3,2,3,0,1,0,3180
6314,0,0,1,0,0,90,3,2,1,2,0,0,1,4800
6540,1,0,0,0,0,86,3,1,1,5,0,1,1,3200
3545,1,0,0,0,0,130,3,2,2,5,0,1,0,6400
6939,1,0,0,0,0,44,1,1,0,1,0,0,0,1200
5325,1,0,0,0,0,167,3,3,4,10,0,1,0,7314
6681,0,0,0,0,1,230,5,3,2,3,0,1,0,2700
9867,1,0,0,0,0,68,3,1,2,4,0,1,0,1872
1738,1,0,0,0,0,60,2,2,1,14,0,0,1,6566
7868,1,0,0,0,0,60,2,2,1,7,0,1,1,3375
5748,0,0,1,0,0,100,3,2,1,6,0,1,0,2855
1996,1,0,0,0,0,192,3,3,3,16,0,1,1,8290
910,0,0,0,0,1,40,1,1,1,2,0,0,1,970
5326,0,1,0,0,0,250,4,2,1,1,1,1,0,2700
7195,1,0,0,0,0,33,1,1,1,26,0,0,1,3500
6359,1,0,0,0,0,50,2,1,0,1,0,1,0,2054
4273,0,0,1,0,0,15,1,1,0,11,0,0,1,1670
7148,1,0,0,0,0,131,4,4,2,11,0,1,0,5900
8052,0,0,0,0,1,115,3,3,2,6,0,1,0,2620
2547,0,0,0,0,1,26,1,1,1,1,0,1,0,810
5344,0,1,0,0,0,140,2,2,1,2,0,1,1,3252
8526,0,1,0,0,0,90,2,2,1,3,0,0,0,2900
7919,0,0,1,0,0,25,1,1,0,3,0,0,0,1926
4620,0,0,1,0,0,26,1,1,0,10,0,1,0,2463
4055,0,0,0,0,1,60,2,1,1,1,0,1,1,1240
7495,1,0,0,0,0,205,4,4,6,5,0,1,0,5170
261,1,0,0,0,0,52,2,1,0,4,0,1,0,1340
5715,1,0,0,0,0,78,2,1,1,1,0,1,0,1380
7168,1,0,0,0,0,180,3,1,1,1,0,1,0,2600
4820,1,0,0,0,0,53,2,1,1,8,0,1,1,3970
10342,0,0,0,0,1,300,4,4,4,17,0,1,1,8700
2334,0,0,1,0,0,25,1,1,0,1,0,1,0,750
6127,1,0,0,0,0,270,3,3,3,1,1,1,0,9240
2577,1,0,0,0,0,154,3,3,2,12,0,1,1,3042
10217,1,0,0,0,0,136,3,4,3,13,0,1,0,7605
4695,0,0,1,0,0,90,2,2,0,13,0,0,1,7002
5374,1,0,0,0,0,216,4,4,3,3,0,1,1,12080
2239,0,1,0,0,0,80,2,2,1,5,0,1,1,2640
1650,0,1,0,0,0,30,1,1,0,5,0,1,0,1340
5700,0,0,1,0,0,30,1,1,0,20,0,0,0,1000
10501,1,0,0,0,0,65,2,2,2,4,0,1,0,6000
10455,1,0,0,0,0,58,2,2,2,10,0,1,0,2856
7575,1,0,0,0,0,98,4,4,2,23,0,1,0,3415
6222,1,0,0,0,0,540,4,5,5,13,0,1,0,8514
6770,0,0,0,0,1,290,3,3,0,1,1,1,0,6000
1229,0,0,0,0,1,160,4,6,3,7,0,0,0,6500
6621,0,0,0,0,1,94,3,2,1,1,0,0,1,2350
5049,0,0,1,0,0,73,2,1,1,4,0,1,0,1825
7124,1,0,0,0,0,115,2,3,2,8,0,1,0,13380
405,0,0,1,0,0,73,2,1,0,1,0,1,0,4400
7227,1,0,0,0,0,136,3,3,2,5,0,1,0,3639
2785,1,0,0,0,0,48,1,1,1,8,0,0,0,2415
978,1,0,0,0,0,600,5,7,8,1,1,1,1,9000
3692,0,0,0,0,1,120,3,2,2,1,1,1,0,2800
9200,0,0,1,0,0,42,1,1,0,9,0,1,1,2482
7119,1,0,0,0,0,341,3,3,2,6,0,1,0,7000
52,0,0,1,0,0,150,2,3,4,6,0,1,0,5700
219,0,0,0,0,1,420,4,4,2,1,1,0,0,7000
8367,0,0,1,0,0,65,2,2,0,1,0,1,0,3850
3262,1,0,0,0,0,300,4,5,6,1,1,1,1,15000
3258,0,1,0,0,0,55,2,1,0,3,0,1,0,1000
5882,0,0,0,0,1,62,2,2,0,1,0,1,0,1300
1487,0,1,0,0,0,41,1,1,1,2,0,1,0,1690
5191,1,0,0,0,0,104,3,2,2,1,0,0,0,4840
5294,0,0,0,1,0,58,1,1,1,3,0,1,0,1730
4696,0,0,1,0,0,85,3,2,1,8,0,1,0,3070
9522,1,0,0,0,0,62,3,2,1,9,0,1,0,2500
10210,1,0,0,0,0,380,4,4,3,1,0,1,0,10300
10577,0,0,1,0,0,150,3,2,0,5,0,1,0,3220
5020,1,0,0,0,0,25,1,1,1,25,0,1,0,2431
2893,0,0,1,0,0,38,2,2,1,10,0,1,0,4650
5217,0,1,0,0,0,72,2,1,0,3,0,0,0,1000
7249,1,0,0,0,0,52,1,1,1,8,0,0,0,6120
8142,0,0,0,0,1,300,3,4,4,1,1,1,0,7500
9959,0,1,0,0,0,700,8,8,4,1,1,1,0,12000
9355,1,0,0,0,0,110,3,3,3,17,0,1,1,5750
216,0,0,1,0,0,25,1,1,0,1,1,1,0,750
2924,1,0,0,0,0,60,1,1,1,3,0,1,0,1002
7121,0,0,1,0,0,46,1,1,0,3,0,1,0,3000
2535,1,0,0,0,0,140,2,3,1,3,0,1,1,6306
4833,1,0,0,0,0,200,3,4,3,8,0,1,0,8500
9034,0,0,1,0,0,90,2,3,0,2,0,1,0,2770
3383,0,0,1,0,0,15,1,1,0,1,1,1,0,700
8379,1,0,0,0,0,195,2,3,1,10,0,1,0,7500
5558,1,0,0,0,0,40,1,1,1,2,0,0,1,2010
9539,0,1,0,0,0,336,3,4,3,1,1,1,0,14500
4143,1,0,0,0,0,420,4,4,2,4,0,1,0,16300
8251,1,0,0,0,0,112,1,2,3,1,1,1,0,2878
9369,1,0,0,0,0,60,2,1,1,5,0,1,1,3900
9177,0,0,1,0,0,130,3,2,1,9,0,1,1,10700
6873,0,0,1,0,0,159,3,2,2,12,0,1,0,3250
6369,1,0,0,0,0,280,4,4,4,1,0,1,1,15600
958,0,0,1,0,0,75,2,3,1,2,0,1,0,2462
6225,0,0,0,1,0,130,3,2,2,4,0,1,1,3950
8036,0,0,0,1,0,64,2,1,1,10,0,1,0,1360
7170,0,1,0,0,0,51,1,1,1,4,0,1,0,2450
6232,1,0,0,0,0,195,4,3,3,7,0,0,0,12600
5998,1,0,0,0,0,330,4,2,8,1,1,0,0,4000
2057,0,0,1,0,0,35,1,1,0,12,0,1,0,1200
9179,1,0,0,0,0,115,3,2,1,8,0,1,0,3126
7815,0,1,0,0,0,80,3,3,0,4,0,1,0,2500
6514,0,1,0,0,0,72,2,2,1,2,0,1,0,1770
3077,1,0,0,0,0,580,6,6,6,1,1,1,0,6960
2153,0,0,1,0,0,69,2,1,1,9,0,1,1,1870
4701,0,1,0,0,0,47,1,1,1,1,0,0,1,2600
5031,1,0,0,0,0,50,1,1,1,10,0,0,1,9236
5471,0,1,0,0,0,250,2,2,0,1,1,1,1,4000
7640,0,0,0,0,1,113,2,2,2,4,0,1,0,2843
529,1,0,0,0,0,250,4,5,3,2,0,1,0,4250
687,0,0,1,0,0,170,4,2,2,6,0,1,0,11420
5208,1,0,0,0,0,65,3,2,1,2,0,1,0,2252
2837,1,0,0,0,0,20,1,1,0,1,1,1,1,2402
5197,0,0,1,0,0,140,3,2,1,4,0,0,1,5600
225,0,1,0,0,0,76,1,1,0,1,1,1,0,1458
6543,1,0,0,0,0,600,5,5,6,1,1,1,0,12750
90,1,0,0,0,0,254,4,4,4,7,0,1,0,12366
9401,1,0,0,0,0,120,1,2,2,4,0,1,0,7300
990,0,0,1,0,0,500,5,5,1,1,1,1,0,7900
2782,0,1,0,0,0,30,2,2,1,1,0,1,0,1525
7015,1,0,0,0,0,70,2,1,1,1,0,1,0,1280
8078,1,0,0,0,0,50,1,1,1,10,0,0,1,10100
3216,1,0,0,0,0,69,2,1,0,8,0,1,0,2700
5462,1,0,0,0,0,140,3,2,1,1,1,1,1,8200
9978,1,0,0,0,0,90,3,2,1,10,0,1,0,4776
821,1,0,0,0,0,63,3,2,0,18,0,1,0,2350
1943,1,0,0,0,0,260,4,4,2,5,0,1,1,6970
2833,0,0,1,0,0,76,2,1,0,3,0,1,0,1625
8073,0,0,1,0,0,160,2,2,2,1,0,1,1,9900
1780,1,0,0,0,0,350,2,4,8,1,1,0,0,3300
3280,1,0,0,0,0,45,1,1,0,1,1,0,0,2200
7128,1,0,0,0,0,175,4,3,2,1,1,1,0,3200
10175,0,0,0,1,0,68,2,1,0,1,1,1,0,1650
3373,0,0,1,0,0,70,2,1,1,5,0,0,0,2180
2011,1,0,0,0,0,35,1,1,0,3,0,0,0,1000
1410,1,0,0,0,0,515,5,4,3,5,0,1,0,20600
9745,1,0,0,0,0,264,4,4,6,1,1,1,0,6440
3713,1,0,0,0,0,180,3,4,3,5,0,0,0,7178
4779,0,0,0,0,1,80,1,1,0,11,0,1,0,1350
594,1,0,0,0,0,140,2,2,1,5,0,0,1,2600
9077,1,0,0,0,0,270,4,4,4,1,1,1,0,10800
4261,1,0,0,0,0,77,3,2,1,5,0,0,1,2450
1411,0,1,0,0,0,91,2,1,0,2,0,1,0,1666
7120,0,1,0,0,0,89,2,2,1,2,0,1,0,2200
5351,1,0,0,0,0,48,2,1,1,11,0,0,0,2300
10540,0,0,0,1,0,60,2,1,1,2,0,1,0,1314
3019,0,0,0,1,0,145,4,3,2,8,0,1,0,7500
3921,0,0,1,0,0,55,1,1,0,1,1,1,1,1500
7197,1,0,0,0,0,115,2,1,0,5,0,1,0,3700
9104,0,0,1,0,0,70,2,1,1,3,0,1,0,4750
2648,0,1,0,0,0,98,2,2,0,2,0,1,0,1410
3611,1,0,0,0,0,400,3,3,2,1,1,0,0,12000
5723,0,0,0,0,1,320,5,3,4,1,1,1,0,5500
6629,0,1,0,0,0,60,2,1,0,1,1,1,0,650
10581,1,0,0,0,0,350,4,5,4,2,0,1,1,20000
8589,0,0,1,0,0,165,3,3,1,5,0,1,1,9000
1859,0,1,0,0,0,62,2,2,1,10,0,1,0,2080
5426,1,0,0,0,0,30,1,1,1,16,0,0,1,3900
8516,0,0,1,0,0,48,1,1,0,6,0,1,1,1710
2108,1,0,0,0,0,27,1,1,1,6,0,0,1,2550
5838,1,0,0,0,0,84,3,2,3,8,0,0,0,4650
3790,1,0,0,0,0,95,3,2,1,10,0,0,1,5318
2103,0,0,0,0,1,553,4,6,3,3,0,0,0,13670
6277,1,0,0,0,0,57,1,1,1,5,0,1,0,5569
9474,1,0,0,0,0,63,2,3,1,1,0,1,0,2804
9752,1,0,0,0,0,350,4,4,2,1,1,1,0,10000
10322,0,0,0,1,0,48,1,1,0,13,0,1,0,1200
3970,1,0,0,0,0,250,3,4,2,1,1,1,0,3000
9011,0,0,1,0,0,56,2,1,1,3,0,1,0,2360
7536,1,0,0,0,0,58,2,2,1,3,0,1,0,2700
6725,0,0,1,0,0,86,2,2,2,2,0,1,0,1900
5001,0,0,0,0,1,201,4,4,3,2,0,1,0,6951
8443,0,0,0,1,0,66,1,1,2,2,0,1,0,2177
397,1,0,0,0,0,187,3,2,3,1,1,1,0,4000
4484,0,0,0,0,1,125,3,3,1,5,0,1,0,2845
